time,total_queue_length,waiting_for_seat_count,occupied_seats,finished_students,seat_utilization
3539,1,0,95,274,0.9500
3540,1,0,94,275,0.9400
3541,1,0,94,275,0.9400
3542,1,0,94,275,0.9400
3543,1,0,94,275,0.9400
3544,1,0,94,275,0.9400
3545,1,0,94,275,0.9400
3546,1,0,94,275,0.9400
3547,1,0,94,275,0.9400
3548,1,0,94,275,0.9400
3549,0,0,95,275,0.9500
3550,0,0,95,275,0.9500
3551,0,0,95,275,0.9500
3552,1,0,95,275,0.9500
3553,1,0,95,275,0.9500
3554,1,0,95,275,0.9500
3555,1,0,94,276,0.9400
3556,1,0,94,276,0.9400
3557,1,0,94,276,0.9400
3558,1,0,94,276,0.9400
3559,1,0,94,276,0.9400
3560,1,0,94,276,0.9400
3561,1,0,94,276,0.9400
3562,1,0,94,276,0.9400
3563,1,0,94,276,0.9400
3564,1,0,93,277,0.9300
3565,1,0,93,277,0.9300
3566,1,0,92,278,0.9200
3567,1,0,92,278,0.9200
3568,1,0,92,278,0.9200
3569,1,0,92,278,0.9200
3570,1,0,91,279,0.9100
3571,1,0,91,279,0.9100
3572,1,0,91,279,0.9100
3573,1,0,90,280,0.9000
3574,2,0,90,280,0.9000
3575,2,0,89,281,0.8900
3576,1,0,90,281,0.9000
3577,1,0,90,281,0.9000
3578,1,0,90,281,0.9000
3579,1,0,89,282,0.8900
3580,1,0,89,282,0.8900
3581,1,0,89,282,0.8900
3582,1,0,89,282,0.8900
3583,1,0,89,282,0.8900
3584,2,0,89,282,0.8900
3585,2,0,89,282,0.8900
3586,2,0,89,282,0.8900
3587,2,0,89,282,0.8900
3588,2,0,89,282,0.8900
3589,2,0,89,282,0.8900
3590,2,0,89,282,0.8900
3591,2,0,89,282,0.8900
3592,2,0,89,282,0.8900
3593,2,0,89,282,0.8900
3594,2,0,89,282,0.8900
3595,2,0,89,282,0.8900
3596,2,0,89,282,0.8900
3597,2,0,88,283,0.8800
3598,2,0,88,283,0.8800
3599,2,0,88,283,0.8800
3600,2,0,88,283,0.8800
3601,1,0,89,283,0.8900
3602,1,0,88,284,0.8800
3603,1,0,88,284,0.8800
3604,1,0,88,284,0.8800
3605,1,0,88,284,0.8800
3606,0,0,89,284,0.8900
3607,0,0,89,284,0.8900
3608,0,0,89,284,0.8900
3609,0,0,89,284,0.8900
3610,0,0,89,284,0.8900
3611,0,0,89,284,0.8900
3612,0,0,89,284,0.8900
3613,0,0,89,284,0.8900
3614,0,0,89,284,0.8900
3615,0,0,89,284,0.8900
3616,0,0,89,284,0.8900
3617,0,0,89,284,0.8900
3618,0,0,89,284,0.8900
3619,0,0,89,284,0.8900
3620,0,0,89,284,0.8900
3621,0,0,89,284,0.8900
3622,0,0,89,284,0.8900
3623,0,0,89,284,0.8900
3624,0,0,89,284,0.8900
3625,0,0,89,284,0.8900
3626,0,0,89,284,0.8900
3627,0,0,89,284,0.8900
3628,0,0,89,284,0.8900
3629,0,0,89,284,0.8900
3630,0,0,88,285,0.8800
3631,0,0,87,286,0.8700
3632,0,0,87,286,0.8700
3633,0,0,87,286,0.8700
3634,0,0,87,286,0.8700
3635,0,0,87,286,0.8700
3636,0,0,87,286,0.8700
3637,0,0,87,286,0.8700
3638,0,0,87,286,0.8700
3639,0,0,87,286,0.8700
3640,0,0,87,286,0.8700
3641,0,0,87,286,0.8700
3642,0,0,87,286,0.8700
3643,0,0,87,286,0.8700
3644,0,0,87,286,0.8700
3645,0,0,87,286,0.8700
3646,0,0,87,286,0.8700
3647,0,0,87,286,0.8700
3648,0,0,87,286,0.8700
3649,0,0,87,286,0.8700
3650,0,0,87,286,0.8700
3651,0,0,87,286,0.8700
3652,0,0,87,286,0.8700
3653,0,0,86,287,0.8600
3654,0,0,86,287,0.8600
3655,0,0,86,287,0.8600
3656,0,0,86,287,0.8600
3657,0,0,86,287,0.8600
3658,0,0,85,288,0.8500
3659,0,0,84,289,0.8400
3660,0,0,84,289,0.8400
3661,0,0,84,289,0.8400
3662,0,0,83,290,0.8300
3663,0,0,81,292,0.8100
3664,0,0,81,292,0.8100
3665,0,0,81,292,0.8100
3666,0,0,81,292,0.8100
3667,0,0,80,293,0.8000
3668,0,0,80,293,0.8000
3669,0,0,80,293,0.8000
3670,0,0,80,293,0.8000
3671,0,0,80,293,0.8000
3672,0,0,79,294,0.7900
3673,0,0,79,294,0.7900
3674,0,0,79,294,0.7900
3675,0,0,79,294,0.7900
3676,0,0,78,295,0.7800
3677,0,0,78,295,0.7800
3678,0,0,78,295,0.7800
3679,0,0,78,295,0.7800
3680,0,0,78,295,0.7800
3681,0,0,78,295,0.7800
3682,0,0,78,295,0.7800
3683,0,0,78,295,0.7800
3684,0,0,78,295,0.7800
3685,0,0,77,296,0.7700
3686,0,0,77,296,0.7700
3687,0,0,77,296,0.7700
3688,0,0,77,296,0.7700
3689,0,0,76,297,0.7600
3690,0,0,76,297,0.7600
3691,0,0,75,298,0.7500
3692,0,0,75,298,0.7500
3693,0,0,75,298,0.7500
3694,0,0,75,298,0.7500
3695,0,0,75,298,0.7500
3696,0,0,75,298,0.7500
3697,0,0,75,298,0.7500
3698,0,0,75,298,0.7500
3699,0,0,75,298,0.7500
3700,0,0,75,298,0.7500
3701,0,0,75,298,0.7500
3702,0,0,75,298,0.7500
3703,0,0,75,298,0.7500
3704,0,0,75,298,0.7500
3705,0,0,75,298,0.7500
3706,0,0,75,298,0.7500
3707,0,0,74,299,0.7400
3708,0,0,74,299,0.7400
3709,0,0,74,299,0.7400
3710,0,0,74,299,0.7400
3711,0,0,74,299,0.7400
3712,0,0,74,299,0.7400
3713,0,0,74,299,0.7400
3714,0,0,74,299,0.7400
3715,0,0,74,299,0.7400
3716,0,0,74,299,0.7400
3717,0,0,74,299,0.7400
3718,0,0,74,299,0.7400
3719,0,0,74,299,0.7400
3720,0,0,74,299,0.7400
3721,0,0,74,299,0.7400
3722,0,0,74,299,0.7400
3723,0,0,74,299,0.7400
3724,0,0,73,300,0.7300
3725,0,0,73,300,0.7300
3726,0,0,73,300,0.7300
3727,0,0,73,300,0.7300
3728,0,0,73,300,0.7300
3729,0,0,73,300,0.7300
3730,0,0,72,301,0.7200
3731,0,0,72,301,0.7200
3732,0,0,72,301,0.7200
3733,0,0,72,301,0.7200
3734,0,0,72,301,0.7200
3735,0,0,72,301,0.7200
3736,0,0,72,301,0.7200
3737,0,0,72,301,0.7200
3738,0,0,72,301,0.7200
3739,0,0,72,301,0.7200
3740,0,0,72,301,0.7200
3741,0,0,71,302,0.7100
3742,0,0,71,302,0.7100
3743,0,0,71,302,0.7100
3744,0,0,71,302,0.7100
3745,0,0,71,302,0.7100
3746,0,0,71,302,0.7100
3747,0,0,70,303,0.7000
3748,0,0,70,303,0.7000
3749,0,0,70,303,0.7000
3750,0,0,70,303,0.7000
3751,0,0,70,303,0.7000
3752,0,0,70,303,0.7000
3753,0,0,70,303,0.7000
3754,0,0,70,303,0.7000
3755,0,0,70,303,0.7000
3756,0,0,70,303,0.7000
3757,0,0,70,303,0.7000
3758,0,0,70,303,0.7000
3759,0,0,70,303,0.7000
3760,0,0,69,304,0.6900
3761,0,0,69,304,0.6900
3762,0,0,69,304,0.6900
3763,0,0,69,304,0.6900
3764,0,0,69,304,0.6900
3765,0,0,69,304,0.6900
3766,0,0,69,304,0.6900
3767,0,0,69,304,0.6900
3768,0,0,69,304,0.6900
3769,0,0,69,304,0.6900
3770,0,0,69,304,0.6900
3771,0,0,69,304,0.6900
3772,0,0,69,304,0.6900
3773,0,0,69,304,0.6900
3774,0,0,69,304,0.6900
3775,0,0,69,304,0.6900
3776,0,0,69,304,0.6900
3777,0,0,69,304,0.6900
3778,0,0,69,304,0.6900
3779,0,0,69,304,0.6900
3780,0,0,69,304,0.6900
3781,0,0,69,304,0.6900
3782,0,0,69,304,0.6900
3783,0,0,69,304,0.6900
3784,0,0,69,304,0.6900
3785,0,0,69,304,0.6900
3786,0,0,69,304,0.6900
3787,0,0,69,304,0.6900
3788,0,0,69,304,0.6900
3789,0,0,69,304,0.6900
3790,0,0,69,304,0.6900
3791,0,0,69,304,0.6900
3792,0,0,69,304,0.6900
3793,0,0,69,304,0.6900
3794,0,0,69,304,0.6900
3795,0,0,69,304,0.6900
3796,0,0,69,304,0.6900
3797,0,0,68,305,0.6800
3798,0,0,68,305,0.6800
3799,0,0,68,305,0.6800
3800,0,0,68,305,0.6800
3801,0,0,68,305,0.6800
3802,0,0,68,305,0.6800
3803,0,0,68,305,0.6800
3804,0,0,67,306,0.6700
3805,0,0,66,307,0.6600
3806,0,0,66,307,0.6600
3807,0,0,66,307,0.6600
3808,0,0,66,307,0.6600
3809,0,0,66,307,0.6600
3810,0,0,66,307,0.6600
3811,0,0,64,309,0.6400
3812,0,0,64,309,0.6400
3813,0,0,64,309,0.6400
3814,0,0,64,309,0.6400
3815,0,0,64,309,0.6400
3816,0,0,64,309,0.6400
3817,0,0,62,311,0.6200
3818,0,0,62,311,0.6200
3819,0,0,62,311,0.6200
3820,0,0,62,311,0.6200
3821,0,0,62,311,0.6200
3822,0,0,62,311,0.6200
3823,0,0,61,312,0.6100
3824,0,0,60,313,0.6000
3825,0,0,60,313,0.6000
3826,0,0,60,313,0.6000
3827,0,0,60,313,0.6000
3828,0,0,59,314,0.5900
3829,0,0,59,314,0.5900
3830,0,0,59,314,0.5900
3831,0,0,59,314,0.5900
3832,0,0,59,314,0.5900
3833,0,0,58,315,0.5800
3834,0,0,58,315,0.5800
3835,0,0,58,315,0.5800
3836,0,0,57,316,0.5700
3837,0,0,57,316,0.5700
3838,0,0,57,316,0.5700
3839,0,0,57,316,0.5700
3840,0,0,57,316,0.5700
3841,0,0,57,316,0.5700
3842,0,0,57,316,0.5700
3843,0,0,57,316,0.5700
3844,0,0,57,316,0.5700
3845,0,0,57,316,0.5700
3846,0,0,57,316,0.5700
3847,0,0,57,316,0.5700
3848,0,0,57,316,0.5700
3849,0,0,57,316,0.5700
3850,0,0,57,316,0.5700
3851,0,0,57,316,0.5700
3852,0,0,57,316,0.5700
3853,0,0,57,316,0.5700
3854,0,0,57,316,0.5700
3855,0,0,57,316,0.5700
3856,0,0,57,316,0.5700
3857,0,0,57,316,0.5700
3858,0,0,57,316,0.5700
3859,0,0,57,316,0.5700
3860,0,0,57,316,0.5700
3861,0,0,57,316,0.5700
3862,0,0,57,316,0.5700
3863,0,0,57,316,0.5700
3864,0,0,57,316,0.5700
3865,0,0,57,316,0.5700
3866,0,0,57,316,0.5700
3867,0,0,57,316,0.5700
3868,0,0,57,316,0.5700
3869,0,0,57,316,0.5700
3870,0,0,57,316,0.5700
3871,0,0,57,316,0.5700
3872,0,0,56,317,0.5600
3873,0,0,56,317,0.5600
3874,0,0,56,317,0.5600
3875,0,0,56,317,0.5600
3876,0,0,56,317,0.5600
3877,0,0,56,317,0.5600
3878,0,0,56,317,0.5600
3879,0,0,56,317,0.5600
3880,0,0,56,317,0.5600
3881,0,0,55,318,0.5500
3882,0,0,55,318,0.5500
3883,0,0,54,319,0.5400
3884,0,0,54,319,0.5400
3885,0,0,54,319,0.5400
3886,0,0,54,319,0.5400
3887,0,0,54,319,0.5400
3888,0,0,54,319,0.5400
3889,0,0,54,319,0.5400
3890,0,0,54,319,0.5400
3891,0,0,54,319,0.5400
3892,0,0,54,319,0.5400
3893,0,0,54,319,0.5400
3894,0,0,54,319,0.5400
3895,0,0,54,319,0.5400
3896,0,0,54,319,0.5400
3897,0,0,54,319,0.5400
3898,0,0,54,319,0.5400
3899,0,0,54,319,0.5400
3900,0,0,54,319,0.5400
3901,0,0,54,319,0.5400
3902,0,0,54,319,0.5400
3903,0,0,54,319,0.5400
3904,0,0,54,319,0.5400
3905,0,0,54,319,0.5400
3906,0,0,54,319,0.5400
3907,0,0,54,319,0.5400
3908,0,0,54,319,0.5400
3909,0,0,54,319,0.5400
3910,0,0,54,319,0.5400
3911,0,0,54,319,0.5400
3912,0,0,54,319,0.5400
3913,0,0,54,319,0.5400
3914,0,0,54,319,0.5400
3915,0,0,54,319,0.5400
3916,0,0,53,320,0.5300
3917,0,0,53,320,0.5300
3918,0,0,53,320,0.5300
3919,0,0,53,320,0.5300
3920,0,0,53,320,0.5300
3921,0,0,53,320,0.5300
3922,0,0,53,320,0.5300
3923,0,0,53,320,0.5300
3924,0,0,53,320,0.5300
3925,0,0,53,320,0.5300
3926,0,0,53,320,0.5300
3927,0,0,53,320,0.5300
3928,0,0,53,320,0.5300
3929,0,0,53,320,0.5300
3930,0,0,53,320,0.5300
3931,0,0,53,320,0.5300
3932,0,0,53,320,0.5300
3933,0,0,53,320,0.5300
3934,0,0,53,320,0.5300
3935,0,0,53,320,0.5300
3936,0,0,53,320,0.5300
3937,0,0,53,320,0.5300
3938,0,0,53,320,0.5300
3939,0,0,53,320,0.5300
3940,0,0,53,320,0.5300
3941,0,0,51,322,0.5100
3942,0,0,51,322,0.5100
3943,0,0,51,322,0.5100
3944,0,0,48,325,0.4800
3945,0,0,48,325,0.4800
3946,0,0,48,325,0.4800
3947,0,0,48,325,0.4800
3948,0,0,48,325,0.4800
3949,0,0,48,325,0.4800
3950,0,0,47,326,0.4700
3951,0,0,47,326,0.4700
3952,0,0,47,326,0.4700
3953,0,0,47,326,0.4700
3954,0,0,47,326,0.4700
3955,0,0,47,326,0.4700
3956,0,0,47,326,0.4700
3957,0,0,46,327,0.4600
3958,0,0,46,327,0.4600
3959,0,0,46,327,0.4600
3960,0,0,46,327,0.4600
3961,0,0,46,327,0.4600
3962,0,0,46,327,0.4600
3963,0,0,46,327,0.4600
3964,0,0,46,327,0.4600
3965,0,0,46,327,0.4600
3966,0,0,46,327,0.4600
3967,0,0,46,327,0.4600
3968,0,0,46,327,0.4600
3969,0,0,46,327,0.4600
3970,0,0,46,327,0.4600
3971,0,0,46,327,0.4600
3972,0,0,45,328,0.4500
3973,0,0,45,328,0.4500
3974,0,0,45,328,0.4500
3975,0,0,45,328,0.4500
3976,0,0,45,328,0.4500
3977,0,0,45,328,0.4500
3978,0,0,45,328,0.4500
3979,0,0,45,328,0.4500
3980,0,0,45,328,0.4500
3981,0,0,45,328,0.4500
3982,0,0,45,328,0.4500
3983,0,0,45,328,0.4500
3984,0,0,45,328,0.4500
3985,0,0,45,328,0.4500
3986,0,0,45,328,0.4500
3987,0,0,45,328,0.4500
3988,0,0,44,329,0.4400
3989,0,0,44,329,0.4400
3990,0,0,44,329,0.4400
3991,0,0,44,329,0.4400
3992,0,0,44,329,0.4400
3993,0,0,43,330,0.4300
3994,0,0,43,330,0.4300
3995,0,0,43,330,0.4300
3996,0,0,43,330,0.4300
3997,0,0,43,330,0.4300
3998,0,0,43,330,0.4300
3999,0,0,42,331,0.4200
4000,0,0,42,331,0.4200
4001,0,0,42,331,0.4200
4002,0,0,42,331,0.4200
4003,0,0,42,331,0.4200
4004,0,0,42,331,0.4200
4005,0,0,42,331,0.4200
4006,0,0,42,331,0.4200
4007,0,0,42,331,0.4200
4008,0,0,42,331,0.4200
4009,0,0,42,331,0.4200
4010,0,0,42,331,0.4200
4011,0,0,42,331,0.4200
4012,0,0,42,331,0.4200
4013,0,0,42,331,0.4200
4014,0,0,42,331,0.4200
4015,0,0,42,331,0.4200
4016,0,0,42,331,0.4200
4017,0,0,42,331,0.4200
4018,0,0,42,331,0.4200
4019,0,0,42,331,0.4200
4020,0,0,42,331,0.4200
4021,0,0,42,331,0.4200
4022,0,0,42,331,0.4200
4023,0,0,42,331,0.4200
4024,0,0,42,331,0.4200
4025,0,0,42,331,0.4200
4026,0,0,42,331,0.4200
4027,0,0,42,331,0.4200
4028,0,0,42,331,0.4200
4029,0,0,42,331,0.4200
4030,0,0,42,331,0.4200
4031,0,0,42,331,0.4200
4032,0,0,42,331,0.4200
4033,0,0,42,331,0.4200
4034,0,0,42,331,0.4200
4035,0,0,42,331,0.4200
4036,0,0,42,331,0.4200
4037,0,0,42,331,0.4200
4038,0,0,42,331,0.4200
4039,0,0,42,331,0.4200
4040,0,0,42,331,0.4200
4041,0,0,42,331,0.4200
4042,0,0,42,331,0.4200
4043,0,0,42,331,0.4200
4044,0,0,41,332,0.4100
4045,0,0,41,332,0.4100
4046,0,0,41,332,0.4100
4047,0,0,41,332,0.4100
4048,0,0,41,332,0.4100
4049,0,0,41,332,0.4100
4050,0,0,41,332,0.4100
4051,0,0,41,332,0.4100
4052,0,0,41,332,0.4100
4053,0,0,41,332,0.4100
4054,0,0,41,332,0.4100
4055,0,0,40,333,0.4000
4056,0,0,40,333,0.4000
4057,0,0,40,333,0.4000
4058,0,0,40,333,0.4000
4059,0,0,39,334,0.3900
4060,0,0,39,334,0.3900
4061,0,0,39,334,0.3900
4062,0,0,39,334,0.3900
4063,0,0,39,334,0.3900
4064,0,0,39,334,0.3900
4065,0,0,39,334,0.3900
4066,0,0,39,334,0.3900
4067,0,0,39,334,0.3900
4068,0,0,39,334,0.3900
4069,0,0,39,334,0.3900
4070,0,0,39,334,0.3900
4071,0,0,39,334,0.3900
4072,0,0,39,334,0.3900
4073,0,0,39,334,0.3900
4074,0,0,39,334,0.3900
4075,0,0,39,334,0.3900
4076,0,0,39,334,0.3900
4077,0,0,39,334,0.3900
4078,0,0,39,334,0.3900
4079,0,0,39,334,0.3900
4080,0,0,38,335,0.3800
4081,0,0,38,335,0.3800
4082,0,0,38,335,0.3800
4083,0,0,38,335,0.3800
4084,0,0,38,335,0.3800
4085,0,0,38,335,0.3800
4086,0,0,38,335,0.3800
4087,0,0,38,335,0.3800
4088,0,0,38,335,0.3800
4089,0,0,37,336,0.3700
4090,0,0,37,336,0.3700
4091,0,0,37,336,0.3700
4092,0,0,37,336,0.3700
4093,0,0,36,337,0.3600
4094,0,0,36,337,0.3600
4095,0,0,36,337,0.3600
4096,0,0,36,337,0.3600
4097,0,0,36,337,0.3600
4098,0,0,36,337,0.3600
4099,0,0,35,338,0.3500
4100,0,0,35,338,0.3500
4101,0,0,35,338,0.3500
4102,0,0,35,338,0.3500
4103,0,0,35,338,0.3500
4104,0,0,35,338,0.3500
4105,0,0,35,338,0.3500
4106,0,0,35,338,0.3500
4107,0,0,35,338,0.3500
4108,0,0,35,338,0.3500
4109,0,0,35,338,0.3500
4110,0,0,35,338,0.3500
4111,0,0,35,338,0.3500
4112,0,0,35,338,0.3500
4113,0,0,34,339,0.3400
4114,0,0,34,339,0.3400
4115,0,0,34,339,0.3400
4116,0,0,34,339,0.3400
4117,0,0,34,339,0.3400
4118,0,0,34,339,0.3400
4119,0,0,34,339,0.3400
4120,0,0,33,340,0.3300
4121,0,0,32,341,0.3200
4122,0,0,32,341,0.3200
4123,0,0,32,341,0.3200
4124,0,0,32,341,0.3200
4125,0,0,32,341,0.3200
4126,0,0,32,341,0.3200
4127,0,0,32,341,0.3200
4128,0,0,32,341,0.3200
4129,0,0,32,341,0.3200
4130,0,0,32,341,0.3200
4131,0,0,32,341,0.3200
4132,0,0,32,341,0.3200
4133,0,0,31,342,0.3100
4134,0,0,31,342,0.3100
4135,0,0,31,342,0.3100
4136,0,0,31,342,0.3100
4137,0,0,31,342,0.3100
4138,0,0,31,342,0.3100
4139,0,0,31,342,0.3100
4140,0,0,31,342,0.3100
4141,0,0,31,342,0.3100
4142,0,0,31,342,0.3100
4143,0,0,31,342,0.3100
4144,0,0,31,342,0.3100
4145,0,0,31,342,0.3100
4146,0,0,31,342,0.3100
4147,0,0,31,342,0.3100
4148,0,0,31,342,0.3100
4149,0,0,31,342,0.3100
4150,0,0,31,342,0.3100
4151,0,0,31,342,0.3100
4152,0,0,31,342,0.3100
4153,0,0,31,342,0.3100
4154,0,0,31,342,0.3100
4155,0,0,31,342,0.3100
4156,0,0,31,342,0.3100
4157,0,0,29,344,0.2900
4158,0,0,29,344,0.2900
4159,0,0,29,344,0.2900
4160,0,0,29,344,0.2900
4161,0,0,29,344,0.2900
4162,0,0,29,344,0.2900
4163,0,0,29,344,0.2900
4164,0,0,29,344,0.2900
4165,0,0,29,344,0.2900
4166,0,0,29,344,0.2900
4167,0,0,29,344,0.2900
4168,0,0,29,344,0.2900
4169,0,0,29,344,0.2900
4170,0,0,29,344,0.2900
4171,0,0,28,345,0.2800
4172,0,0,28,345,0.2800
4173,0,0,28,345,0.2800
4174,0,0,28,345,0.2800
4175,0,0,28,345,0.2800
4176,0,0,28,345,0.2800
4177,0,0,28,345,0.2800
4178,0,0,28,345,0.2800
4179,0,0,28,345,0.2800
4180,0,0,28,345,0.2800
4181,0,0,28,345,0.2800
4182,0,0,27,346,0.2700
4183,0,0,27,346,0.2700
4184,0,0,26,347,0.2600
4185,0,0,26,347,0.2600
4186,0,0,26,347,0.2600
4187,0,0,26,347,0.2600
4188,0,0,25,348,0.2500
4189,0,0,25,348,0.2500
4190,0,0,25,348,0.2500
4191,0,0,25,348,0.2500
4192,0,0,25,348,0.2500
4193,0,0,25,348,0.2500
4194,0,0,25,348,0.2500
4195,0,0,25,348,0.2500
4196,0,0,25,348,0.2500
4197,0,0,25,348,0.2500
4198,0,0,25,348,0.2500
4199,0,0,25,348,0.2500
4200,0,0,25,348,0.2500
4201,0,0,25,348,0.2500
4202,0,0,25,348,0.2500
4203,0,0,25,348,0.2500
4204,0,0,24,349,0.2400
4205,0,0,24,349,0.2400
4206,0,0,24,349,0.2400
4207,0,0,24,349,0.2400
4208,0,0,24,349,0.2400
4209,0,0,24,349,0.2400
4210,0,0,24,349,0.2400
4211,0,0,24,349,0.2400
4212,0,0,24,349,0.2400
4213,0,0,24,349,0.2400
4214,0,0,24,349,0.2400
4215,0,0,23,350,0.2300
4216,0,0,23,350,0.2300
4217,0,0,22,351,0.2200
4218,0,0,22,351,0.2200
4219,0,0,22,351,0.2200
4220,0,0,22,351,0.2200
4221,0,0,22,351,0.2200
4222,0,0,22,351,0.2200
4223,0,0,22,351,0.2200
4224,0,0,22,351,0.2200
4225,0,0,22,351,0.2200
4226,0,0,22,351,0.2200
4227,0,0,22,351,0.2200
4228,0,0,22,351,0.2200
4229,0,0,22,351,0.2200
4230,0,0,22,351,0.2200
4231,0,0,22,351,0.2200
4232,0,0,22,351,0.2200
4233,0,0,22,351,0.2200
4234,0,0,22,351,0.2200
4235,0,0,22,351,0.2200
4236,0,0,22,351,0.2200
4237,0,0,22,351,0.2200
4238,0,0,22,351,0.2200
4239,0,0,22,351,0.2200
4240,0,0,22,351,0.2200
4241,0,0,22,351,0.2200
4242,0,0,22,351,0.2200
4243,0,0,22,351,0.2200
4244,0,0,22,351,0.2200
4245,0,0,21,352,0.2100
4246,0,0,21,352,0.2100
4247,0,0,21,352,0.2100
4248,0,0,21,352,0.2100
4249,0,0,21,352,0.2100
4250,0,0,21,352,0.2100
4251,0,0,21,352,0.2100
4252,0,0,21,352,0.2100
4253,0,0,21,352,0.2100
4254,0,0,21,352,0.2100
4255,0,0,21,352,0.2100
4256,0,0,21,352,0.2100
4257,0,0,21,352,0.2100
4258,0,0,21,352,0.2100
4259,0,0,21,352,0.2100
4260,0,0,21,352,0.2100
4261,0,0,21,352,0.2100
4262,0,0,21,352,0.2100
4263,0,0,21,352,0.2100
4264,0,0,21,352,0.2100
4265,0,0,20,353,0.2000
4266,0,0,20,353,0.2000
4267,0,0,20,353,0.2000
4268,0,0,20,353,0.2000
4269,0,0,20,353,0.2000
4270,0,0,20,353,0.2000
4271,0,0,20,353,0.2000
4272,0,0,19,354,0.1900
4273,0,0,19,354,0.1900
4274,0,0,19,354,0.1900
4275,0,0,19,354,0.1900
4276,0,0,19,354,0.1900
4277,0,0,19,354,0.1900
4278,0,0,19,354,0.1900
4279,0,0,19,354,0.1900
4280,0,0,19,354,0.1900
4281,0,0,19,354,0.1900
4282,0,0,19,354,0.1900
4283,0,0,19,354,0.1900
4284,0,0,19,354,0.1900
4285,0,0,19,354,0.1900
4286,0,0,19,354,0.1900
4287,0,0,19,354,0.1900
4288,0,0,19,354,0.1900
4289,0,0,19,354,0.1900
4290,0,0,19,354,0.1900
4291,0,0,19,354,0.1900
4292,0,0,18,355,0.1800
4293,0,0,18,355,0.1800
4294,0,0,18,355,0.1800
4295,0,0,18,355,0.1800
4296,0,0,17,356,0.1700
4297,0,0,17,356,0.1700
4298,0,0,17,356,0.1700
4299,0,0,17,356,0.1700
4300,0,0,17,356,0.1700
4301,0,0,17,356,0.1700
4302,0,0,17,356,0.1700
4303,0,0,17,356,0.1700
4304,0,0,17,356,0.1700
4305,0,0,17,356,0.1700
4306,0,0,17,356,0.1700
4307,0,0,17,356,0.1700
4308,0,0,17,356,0.1700
4309,0,0,16,357,0.1600
4310,0,0,16,357,0.1600
4311,0,0,16,357,0.1600
4312,0,0,16,357,0.1600
4313,0,0,16,357,0.1600
4314,0,0,16,357,0.1600
4315,0,0,16,357,0.1600
4316,0,0,16,357,0.1600
4317,0,0,16,357,0.1600
4318,0,0,16,357,0.1600
4319,0,0,16,357,0.1600
4320,0,0,16,357,0.1600
4321,0,0,16,357,0.1600
4322,0,0,16,357,0.1600
4323,0,0,16,357,0.1600
4324,0,0,16,357,0.1600
4325,0,0,16,357,0.1600
4326,0,0,16,357,0.1600
4327,0,0,16,357,0.1600
4328,0,0,16,357,0.1600
4329,0,0,16,357,0.1600
4330,0,0,16,357,0.1600
4331,0,0,16,357,0.1600
4332,0,0,16,357,0.1600
4333,0,0,16,357,0.1600
4334,0,0,16,357,0.1600
4335,0,0,16,357,0.1600
4336,0,0,16,357,0.1600
4337,0,0,16,357,0.1600
4338,0,0,16,357,0.1600
4339,0,0,16,357,0.1600
4340,0,0,16,357,0.1600
4341,0,0,16,357,0.1600
4342,0,0,15,358,0.1500
4343,0,0,15,358,0.1500
4344,0,0,15,358,0.1500
4345,0,0,15,358,0.1500
4346,0,0,15,358,0.1500
4347,0,0,15,358,0.1500
4348,0,0,15,358,0.1500
4349,0,0,15,358,0.1500
4350,0,0,15,358,0.1500
4351,0,0,15,358,0.1500
4352,0,0,15,358,0.1500
4353,0,0,15,358,0.1500
4354,0,0,15,358,0.1500
4355,0,0,15,358,0.1500
4356,0,0,15,358,0.1500
4357,0,0,15,358,0.1500
4358,0,0,15,358,0.1500
4359,0,0,15,358,0.1500
4360,0,0,15,358,0.1500
4361,0,0,15,358,0.1500
4362,0,0,15,358,0.1500
4363,0,0,15,358,0.1500
4364,0,0,15,358,0.1500
4365,0,0,15,358,0.1500
4366,0,0,15,358,0.1500
4367,0,0,15,358,0.1500
4368,0,0,15,358,0.1500
4369,0,0,15,358,0.1500
4370,0,0,15,358,0.1500
4371,0,0,15,358,0.1500
4372,0,0,15,358,0.1500
4373,0,0,14,359,0.1400
4374,0,0,14,359,0.1400
4375,0,0,14,359,0.1400
4376,0,0,14,359,0.1400
4377,0,0,14,359,0.1400
4378,0,0,14,359,0.1400
4379,0,0,14,359,0.1400
4380,0,0,14,359,0.1400
4381,0,0,14,359,0.1400
4382,0,0,14,359,0.1400
4383,0,0,14,359,0.1400
4384,0,0,14,359,0.1400
4385,0,0,14,359,0.1400
4386,0,0,14,359,0.1400
4387,0,0,14,359,0.1400
4388,0,0,14,359,0.1400
4389,0,0,14,359,0.1400
4390,0,0,14,359,0.1400
4391,0,0,14,359,0.1400
4392,0,0,14,359,0.1400
4393,0,0,14,359,0.1400
4394,0,0,14,359,0.1400
4395,0,0,14,359,0.1400
4396,0,0,14,359,0.1400
4397,0,0,14,359,0.1400
4398,0,0,14,359,0.1400
4399,0,0,14,359,0.1400
4400,0,0,14,359,0.1400
4401,0,0,14,359,0.1400
4402,0,0,14,359,0.1400
4403,0,0,14,359,0.1400
4404,0,0,14,359,0.1400
4405,0,0,14,359,0.1400
4406,0,0,14,359,0.1400
4407,0,0,14,359,0.1400
4408,0,0,14,359,0.1400
4409,0,0,14,359,0.1400
4410,0,0,14,359,0.1400
